Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1526452726999,e2:55:2d:f3:1c:76,-87,LDSAccess,2.4004828092576624,47.07913192191353,8,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],,-5220
1526452798999,e4:5d:51:12:97:4d,-72,SFR_9748_5GHZ,2.405148796945422,47.07617360781211,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,-5180
1526452798999,e4:5d:51:12:97:4e,-76,SFR_9748,2.405148796945422,47.07617360781211,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,62437
1526401302000,e4:5d:51:1f:a6:86,-88,demon_wifi,2.3820147934563445,47.12282015150348,6,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,62437
1526452790999,e4:5d:51:36:a1:2e,-84,SFR_A128,2.404224427933517,47.076655737416786,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,12412
1526452842999,e4:5d:51:39:ca:be,-83,SFR_CAB8,2.4056571622465324,47.07595425905931,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,62437
1526452848999,e4:5d:51:3e:58:1d,-86,SFR_5818_5GHZ,2.405750390206615,47.07586572228592,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,-5260
1526452845999,e4:5d:51:3e:58:1e,-76,SFR_5818,2.4057129794620726,47.07592897217371,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,12412
1526452178000,e4:5d:51:3e:ac:7e,-81,SFR_AC78,2.379968655798921,47.103137415832364,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,112462
1526452390999,e4:5d:51:6b:b0:86,-86,SFR_B080,2.385029869800655,47.08846089972908,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,62437
1526452204000,e4:5d:51:73:0b:26,-85,SFR_0B20,2.3809853206722953,47.09998431710023,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,62437
1526452738999,e4:5d:51:b1:0f:9d,-84,SFR_0F98_5GHZ,2.4019834473941764,47.07819661434422,6,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,-5500
1526452738999,e4:5d:51:b1:0f:9e,-80,SFR_0F98,2.4019834473941764,47.07819661434422,6,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,12412
1526453018999,e4:5d:51:b3:17:7d,-87,SFR_1778_5GHZ,2.405446793604887,47.07469924353881,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,-5260
1526453018999,e4:5d:51:b3:17:7e,-76,SFR_G,2.405446793604887,47.07469924353881,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,62437
1526452413999,e4:5d:51:b7:b5:e6,-85,SFR_B5E0,2.3877278281586904,47.08683617139578,6,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,112462
1526451551000,e4:9e:12:00:ba:be,-80,Freebox-00BABD,2.370795571472848,47.185358186102235,4,[WPA2-PSK-CCMP][ESS],,62437
1526451551000,e4:9e:12:00:ba:bf,-79,FreeWifi,2.370795571472848,47.185358186102235,4,[ESS],,62437
1526451551000,e4:9e:12:00:ba:c0,-84,FreeWifi_secure,2.370795571472848,47.185358186102235,4,[WPA2-EAP-CCMP+TKIP][ESS],,62437
1526452184000,e4:9e:12:05:63:c5,-81,Freebox-Mehdy,2.3802451918635272,47.10231303847396,4,[WPA2-PSK-CCMP][ESS][WPS],,62437
1526452184000,e4:9e:12:05:63:c6,-80,FreeWifi,2.3802451918635272,47.10231303847396,4,[ESS],,62437
1526452184000,e4:9e:12:05:63:c7,-77,FreeWifi_secure,2.3802451918635272,47.10231303847396,4,[WPA2-EAP-CCMP+TKIP][ESS],,62437
1526452565999,e4:9e:12:0b:c3:0f,-55,Elkrummos,2.3929580297332453,47.08603235840338,4,[WPA2-PSK-CCMP][ESS],,112462
1526452565999,e4:9e:12:0b:c3:10,-56,FreeWifi,2.3929580297332453,47.08603235840338,4,[ESS],,112462
1526452565999,e4:9e:12:0b:c3:11,-56,FreeWifi_secure,2.3929580297332453,47.08603235840338,4,[WPA2-EAP-CCMP+TKIP][ESS],,112462
1526452466999,e4:9e:12:16:7e:db,-88,FreeWifi,2.3885706364094794,47.08675757482982,3,[ESS],,62437
1526452466999,e4:9e:12:16:7e:dc,-86,FreeWifi_secure,2.3885706364094794,47.08675757482982,3,[WPA2-EAP-CCMP+TKIP][ESS],,62437
1526452629999,e4:9e:12:17:0c:10,-88,Freebox-170C0F,2.39605220647819,47.08298964438545,12,[WPA2-PSK-CCMP][ESS],,12412
1526452723999,e4:9e:12:19:74:2e,-84,FreeWifi,2.4000553124039232,47.07935357212187,6,[ESS],,62437
1526452723999,e4:9e:12:19:74:2f,-86,FreeWifi_secure,2.4000553124039232,47.07935357212187,6,[WPA2-EAP-CCMP+TKIP][ESS],,62437
1526452669999,e4:9e:12:1c:37:df,-82,freebox_vani,2.3980158643650022,47.08105166822779,6,[WPA-PSK-CCMP+TKIP][ESS],,12412
1526401553000,e4:9e:12:75:6e:6a,-68,FREEBOX_MAEVA_OU,2.3898827582984836,47.15367509365147,4,[WPA2-PSK-CCMP][ESS],,72442
1526401553000,e4:9e:12:75:6e:6b,-66,FreeWifi,2.3898827582984836,47.15367509365147,4,[ESS],,72442
1526401553000,e4:9e:12:75:6e:6c,-64,FreeWifi_secure,2.3898827582984836,47.15367509365147,4,[WPA2-EAP-CCMP+TKIP][ESS],,72442
1526452778999,e4:9e:12:7d:37:ad,-87,Choulybox,2.403460203630659,47.07713110298651,4,[WPA-PSK-CCMP+TKIP][ESS],,112462
1526452787999,e4:9e:12:83:57:23,-79,Nana974,2.403868723159203,47.076837680019175,4,[WPA-PSK-CCMP+TKIP][ESS],,32422
1526452879999,e4:9e:12:84:b9:9c,-60,freebox,2.405375375623208,47.075638302992516,8,[WPA-PSK-CCMP+TKIP][ESS],,112462
1526452483999,e4:9e:12:85:92:5e,-83,Tilly,2.390768177855881,47.086527815180624,6,[WPA2-PSK-CCMP][ESS][WPS],,92452
1526452624999,e4:9e:12:b7:3f:a8,-68,Freebox-42E80B,2.3959916589674597,47.08300829115225,12,[WPA2-PSK-CCMP][ESS],,12412
1526451586000,e4:9e:12:cd:57:35,-85,FreeWifi,2.3667747180007064,47.17924936819663,4,[ESS],,122467
1526401556000,e4:9e:12:ce:fc:98,-82,THEVENIN_WIFI,2.3897979229392936,47.154155066152434,4,[WPA-PSK-CCMP+TKIP][ESS],,112462
1526401556000,e4:9e:12:ce:fc:99,-83,FreeWifi,2.3897979229392936,47.154155066152434,4,[ESS],,112462
1526401556000,e4:9e:12:ce:fc:9a,-85,FreeWifi_secure,2.3897979229392936,47.154155066152434,4,[WPA2-EAP-CCMP+TKIP][ESS],,112462
1526451586000,e4:9e:12:d1:53:98,-89,Freebox-62A6C2,2.3667747180007064,47.17924936819663,4,[WPA2-PSK-CCMP][ESS],,-5180
1526452502999,e4:9e:12:d4:60:a4,-76,freebox_UQZOXH,2.3926661776419955,47.08640262089271,6,[WPA-PSK-CCMP+TKIP][ESS],,92452
1526452502999,e4:9e:12:d4:60:a5,-78,FreeWifi,2.3926661776419955,47.08640262089271,6,[ESS],,92452
1526452502999,e4:9e:12:d4:60:a6,-78,FreeWifi_secure,2.3926661776419955,47.08640262089271,6,[WPA2-EAP-CCMP+TKIP][ESS],,92452
1526452313999,e4:9e:12:d5:d5:52,-90,FreeWifi_secure,2.38188244993341,47.09755942619149,4,[WPA2-EAP-CCMP+TKIP][ESS],,12412
1526452469999,e4:9e:12:dd:30:18,-75,jortijam,2.3889007091364522,47.08671509280915,6,[WPA-PSK-CCMP+TKIP][ESS],,22417
1526452469999,e4:9e:12:dd:30:19,-75,FreeWifi,2.3889007091364522,47.08671509280915,6,[ESS],,22417
1526452469999,e4:9e:12:dd:30:1a,-75,FreeWifi_secure,2.3889007091364522,47.08671509280915,6,[WPA2-EAP-CCMP+TKIP][ESS],,22417
1526452499999,e4:9e:12:df:e6:1c,-85,Freebox-AE48B6,2.3925905747447502,47.08641436727644,8,[WPA2-PSK-CCMP][ESS][WPS],,32422
1526401350000,e4:9e:12:eb:4e:b8,-76,Freebox-527061,2.3889394457550637,47.12520454582761,6,[WPA2-PSK-CCMP][ESS],,12412
1526401350000,e4:9e:12:eb:4e:b9,-76,FreeWifi,2.3889394457550637,47.12520454582761,6,[ESS],,12412
1526401350000,e4:9e:12:eb:4e:ba,-76,FreeWifi_secure,2.3889394457550637,47.12520454582761,6,[WPA2-EAP-CCMP+TKIP][ESS],,12412
1526452726999,e4:9e:12:ee:da:40,-85,Freebox-5C5A3F,2.4004828092576624,47.07913192191353,8,[WPA2-PSK-CCMP][ESS],,22417
1526452551999,e4:9e:12:f3:93:48,-73,Elkrummos,2.3929409467684937,47.08612378669387,12,[WPA2-PSK-CCMP][ESS],,-5180
1526452015000,e4:f4:c6:dc:ea:08,-84,Wifi_Mirane,2.3756478524026097,47.11551018957682,3,[WPA2-PSK-CCMP][ESS][WPS],,12412
1526452448999,e4:f4:c6:f5:0b:64,-83,NETGEAR70,2.388292509458506,47.0867784572924,4,[WPA2-PSK-CCMP][ESS][WPS],,62437
1526452798999,e8:be:81:9a:d6:80,-71,Bbox-89988B35,2.405148796945422,47.07617360781211,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1526452798999,e8:be:81:9a:d6:84,-86,Bbox-89988B35-5GHz,2.405148796945422,47.07617360781211,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5200
1526452718999,e8:be:81:9c:a2:70,-86,Bbox-EA7D0BF8,2.399516902163639,47.07961058341667,6,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1526401403000,e8:be:81:ac:92:80,-91,Bbox-69202379,2.3941300119702973,47.12685491377927,6,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1526452333999,e8:f1:b0:d7:a1:c0,-85,Bbox-32C9A0C9,2.3824075396533764,47.09596050366227,3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,112462
1526452333999,e8:f1:b0:d7:a1:c4,-85,Bbox-32C9A0C9-5GHz,2.3824075396533764,47.09596050366227,3,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,-5180
1526452709999,e8:f1:b0:e3:44:c0,-88,Livebox-44bc,2.3990445512785645,47.0798819841086,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,12412
1526451913000,e8:f1:b0:fc:18:e0,-87,Bbox-42ECA3BE,2.3701045853024825,47.124768367422874,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,62437
1526452402999,ea:f1:b0:c9:36:b0,-85,Bbox-C936B0,2.38608923919036,47.087152796780124,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,22417
1526401794000,ea:f1:b0:d1:bd:60,-90,Bbox-D1BD5E,2.379501785583381,47.191154691641145,4,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],,12412
1526452399999,ea:f1:b0:d1:c6:d8,-79,Bbox-D1C6D6,2.385839725485151,47.087420370528356,6,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS][WPS],,32422
1526401296000,ec:1a:59:4a:1c:e3,-88,belkin.ce3,2.381310208031346,47.12265074176136,6,[WPA2-PSK-CCMP][ESS][WPS],,62437
1526452469999,ec:43:f6:a7:8a:92,-78,ZyXEL40895,2.3889007091364522,47.08671509280915,6,[WPA2-PSK-CCMP+TKIP][ESS],,112462
1526452116000,f0:5c:19:4e:ca:60,-82,WIFI_CORPORATE_FLUNCH,2.377271387356526,47.110202492388886,4,[WPA2-PSK-CCMP][ESS],,62437
1526452101000,f0:5c:19:4e:ca:61,-86,WIFI_DIGITAL_FLUNCH,2.3771646386609486,47.111150152633144,4,[WPA2-PSK-CCMP][ESS],,62437
1526452116000,f0:5c:19:4e:ca:62,-82,WIFI_Flunch_PUBLIC_V5,2.377271387356526,47.110202492388886,4,[ESS],,62437
1526452110000,f0:5c:19:4e:ca:70,-82,WIFI_CORPORATE_FLUNCH,2.3773588373331207,47.1105388807533,4,[WPA2-PSK-CCMP][ESS],,-5300
1526452110000,f0:5c:19:4e:ca:71,-82,WIFI_DIGITAL_FLUNCH,2.3773588373331207,47.1105388807533,4,[WPA2-PSK-CCMP][ESS],,-5300
1526452110000,f0:5c:19:4e:ca:72,-83,WIFI_Flunch_PUBLIC_V5,2.3773588373331207,47.1105388807533,4,[ESS],,-5300
1526452654999,f0:78:16:ab:44:4b,-83,_WiFi-Discover,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,-5200
1526452654999,f0:78:16:ab:44:4c,-84,_WiFi-First,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,-5200
1526452654999,f0:78:16:ab:44:4d,-84,_WiFi-Guest,2.397176042346072,47.08191399201676,6,[ESS],,-5200
1526452654999,f0:78:16:ab:44:4e,-84,_WiFi-Welcome,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,-5200
1526452654999,f0:78:16:ab:44:4f,-82,_WiFi-RB,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,-5200
1526452654999,f0:78:16:ab:88:a0,-83,_WiFi-RB,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,62437
1526452654999,f0:78:16:ab:88:a1,-78,_WiFi-Welcome,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,62437
1526452654999,f0:78:16:ab:88:a2,-79,_WiFi-Guest,2.397176042346072,47.08191399201676,6,[ESS],,62437
1526452654999,f0:78:16:ab:88:a3,-77,_WiFi-First,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,62437
1526452654999,f0:78:16:ab:88:a4,-81,_WiFi-Discover,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,62437
1526452654999,f0:78:16:ab:88:ab,-81,_WiFi-Discover,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,-5180
1526452654999,f0:78:16:ab:88:ac,-81,_WiFi-First,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,-5180
1526452654999,f0:78:16:ab:88:ad,-81,_WiFi-Guest,2.397176042346072,47.08191399201676,6,[ESS],,-5180
1526452654999,f0:78:16:ab:88:ae,-82,_WiFi-Welcome,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,-5180
1526452654999,f0:78:16:ab:88:af,-82,_WiFi-RB,2.397176042346072,47.08191399201676,6,[WPA2-EAP-CCMP][ESS],,-5180
1526452738999,f0:82:61:db:30:1a,-91,Livebox-301A,2.4019834473941764,47.07819661434422,6,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,12412
1526451677000,f0:ab:54:a9:72:ac,-76,WiFi Hotspot 8016,2.3493891769629087,47.1654338428427,4,[WPA2-PSK-CCMP+TKIP][ESS],,62437
1526452341999,f2:0d:56:02:e4:44,-82,freebox_WJWJWS,2.382754521023213,47.094953882929474,3,[WPA-PSK-TKIP+CCMP][ESS],,112462
1526452341999,f2:0d:56:02:e4:45,-83,,2.382754521023213,47.094953882929474,3,[WPA2-PSK-CCMP][ESS],,112462
1526452341999,f2:0d:56:02:e4:46,-81,FreeWifi,2.382754521023213,47.094953882929474,3,[ESS],,112462
1526452341999,f2:0d:56:02:e4:47,-80,FreeWifi_secure,2.382754521023213,47.094953882929474,3,[WPA-EAP-CCMP][ESS],,112462
1526451648000,f4:06:8d:64:26:f5,-83,devolo-f4068d6426f5,2.354838910057557,47.169875717211205,8,[WPA2-PSK-CCMP][ESS][WPS],,112462
1526451913000,f4:06:8d:b3:26:5c,-87,WiFiExtender-f4068db3265c,2.3701045853024825,47.124768367422874,4,[WPA2-PSK-CCMP][ESS][WPS],,62437
1526452660999,f4:30:b9:78:47:89,-83,DIRECT-88-HP ENVY 5640 series,2.397599871253804,47.081482195797925,6,[WPA2-PSK-CCMP][ESS][WPS],,62437
1526401499000,f4:30:b9:7d:dc:ed,-90,DIRECT-EC-HP ENVY 5540 series,2.3940698075896347,47.14381445287352,4,[WPA2-PSK-CCMP][ESS][WPS],,12412
1526451354000,f4:30:b9:7d:f8:d1,-82,DIRECT-D0-HP ENVY 5540 series,2.3772645301666877,47.192750527927494,4,[WPA2-PSK-CCMP][ESS][WPS],,12412
1526452196000,f4:6b:ef:f0:d5:d6,-78,Livebox-D5D6,2.3807520141339737,47.1007767414116,4,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,62437
1526452399999,f4:6b:ef:f0:fd:18,-89,Livebox-FD18,2.385839725485151,47.087420370528356,6,[WPA2-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],,12412
1526452190000,f4:ca:e5:84:25:00,-83,Freebox-5F9BB2,2.3805127577130185,47.10152739239326,4,[WPA2-PSK-CCMP][ESS],,12412
1526452335999,f4:ca:e5:88:fb:2c,-86,Freebox-603CAA,2.3824921356480364,47.0957193470047,3,[WPA2-PSK-CCMP][ESS],,92452
1526452338999,f4:ca:e5:88:fb:2d,-88,FreeWifi,2.3826210355807773,47.095343250661166,3,[ESS],,92452
1526453032999,f4:ca:e5:8b:c8:40,-87,,2.405601358770451,47.07480710872915,4,[WPA-PSK-CCMP][ESS],,112462
1526451381000,f4:ca:e5:ae:34:c8,-82,freebox_OQPQHW,2.3750034172212375,47.192027902198156,6,[WPA-PSK-CCMP+TKIP][ESS],,112462
1526451381000,f4:ca:e5:ae:34:c9,-81,FreeWifi,2.3750034172212375,47.192027902198156,6,[ESS],,112462
1526451381000,f4:ca:e5:ae:34:ca,-82,FreeWifi_secure,2.3750034172212375,47.192027902198156,6,[WPA2-EAP-CCMP+TKIP][ESS],,112462
1526452798999,f4:ca:e5:ba:68:e4,-64,freemeriel,2.405148796945422,47.07617360781211,4,[WPA2-PSK-CCMP][ESS],,112462
1526452798999,f4:ca:e5:ba:68:e5,-69,FreeWifi,2.405148796945422,47.07617360781211,4,[ESS],,112462
1526452798999,f4:ca:e5:ba:68:e6,-72,FreeWifi_secure,2.405148796945422,47.07617360781211,4,[WPA2-EAP-CCMP+TKIP][ESS],,112462
1526452790999,f4:ca:e5:bb:08:08,-73,freebox_MBRLLJ,2.404224427933517,47.076655737416786,4,[WPA-PSK-CCMP+TKIP][ESS],,112462
1526452729999,f4:ca:e5:bd:70:80,-73,freeboxst,2.4008765946562076,47.07887562602442,6,[WPA-PSK-CCMP+TKIP][ESS],,112462
1526452729999,f4:ca:e5:bd:70:81,-72,FreeWifi,2.4008765946562076,47.07887562602442,6,[ESS],,112462
1526452729999,f4:ca:e5:bd:70:82,-72,FreeWifi_secure,2.4008765946562076,47.07887562602442,6,[WPA2-EAP-CCMP+TKIP][ESS],,112462
1526452660999,f4:ca:e5:cc:18:f1,-88,FreeWifi,2.397599871253804,47.081482195797925,6,[ESS],,62437
1526452657999,f4:ca:e5:e1:4f:48,-87,freebox_ROBBBI,2.3974107111412106,47.081691678523796,8,[WPA-PSK-CCMP+TKIP][ESS],,132472
1526401618000,f4:ca:e5:e8:45:34,-83,FREEBOX_YVESCECILE_WO,2.3901273036263717,47.15962711810196,6,[WPA-PSK-CCMP+TKIP][ESS],,32422
1526401618000,f4:ca:e5:e8:45:35,-84,FreeWifi,2.3901273036263717,47.15962711810196,6,[ESS],,32422
1526401618000,f4:ca:e5:e8:45:36,-83,FreeWifi_secure,2.3901273036263717,47.15962711810196,6,[WPA2-EAP-CCMP+TKIP][ESS],,32422
1526452187000,f4:ca:e5:f1:ad:b8,-73,DS87,2.380378998710935,47.101912871411855,4,[WPA-PSK-CCMP+TKIP][ESS],,22417
1526452187000,f4:ca:e5:f1:ad:b9,-75,FreeWifi,2.380378998710935,47.101912871411855,4,[ESS],,22417
1526452187000,f4:ca:e5:f1:ad:ba,-74,FreeWifi_secure,2.380378998710935,47.101912871411855,4,[WPA2-EAP-CCMP+TKIP][ESS],,22417
1526452594999,f4:ca:e5:f2:03:10,-74,freebox_YISGMP,2.394866011318079,47.08457385263584,12,[WPA2-PSK-CCMP][ESS],,62437
1526452396999,f4:ca:e5:f4:3f:3c,-81,fuuusion,2.3855671924686552,47.08773820194776,6,[WPA2-PSK-CCMP][ESS],,92452
1526452399999,f4:ca:e5:f4:3f:3d,-81,FreeWifi,2.385839725485151,47.087420370528356,6,[ESS],,92452
1526452399999,f4:ca:e5:f4:3f:3e,-81,FreeWifi_secure,2.385839725485151,47.087420370528356,6,[WPA2-EAP-CCMP+TKIP][ESS],,92452
1526452181000,f4:ca:e5:fb:17:5c,-83,freebox_CTKFCZ,2.380108496570011,47.102726155257955,4,[WPA-PSK-CCMP+TKIP][ESS],,112462
1526452181000,f4:ca:e5:fb:17:5d,-80,FreeWifi,2.380108496570011,47.102726155257955,4,[ESS],,112462
1526452181000,f4:ca:e5:fb:17:5e,-77,FreeWifi_secure,2.380108496570011,47.102726155257955,4,[WPA2-EAP-CCMP+TKIP][ESS],,112462
1526452720999,f4:ca:e5:ff:4f:fc,-76,freebox_FOUFOU,2.3996910961770475,47.07952099446962,12,[WPA-PSK-CCMP+TKIP][ESS],,112462
1526452720999,f4:ca:e5:ff:4f:fd,-75,FreeWifi,2.3996910961770475,47.07952099446962,12,[ESS],,112462
1526452720999,f4:ca:e5:ff:4f:fe,-76,FreeWifi_secure,2.3996910961770475,47.07952099446962,12,[WPA2-EAP-CCMP+TKIP][ESS],,112462
1526452477999,f8:ab:05:03:f3:00,-82,Bbox-5EC124A3,2.3899597184580053,47.086593564010016,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1526452496999,f8:ab:05:05:c7:a0,-69,Bbox-40CC9BB8,2.392350186632755,47.08641265951597,8,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1526452581999,f8:ab:05:0c:d2:30,-84,Bbox-203B9071,2.3940066738053183,47.08558796160338,12,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1526452738999,f8:ab:05:13:fe:a0,-85,Bbox-288AD944,2.4019834473941764,47.07819661434422,6,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1526451960000,f8:e7:1e:32:04:08,-82,Campanile Chambres,2.3705198107566483,47.12105420537491,4,[ESS],,62437
1526451963000,f8:e7:1e:32:63:c8,-89,Campanile Chambres,2.3711152108892724,47.120930062495304,6,[ESS],,12412
1526451963000,f8:e7:1e:33:21:68,-88,Campanile Chambres,2.3711152108892724,47.120930062495304,6,[ESS],,92452
1526451965000,f8:e7:1e:35:90:a8,-88,Campanile Chambres,2.371524758907689,47.12078504839281,4,[ESS],,112462
1526452347999,fa:8f:ca:30:f0:f4,-86,,2.383045679663113,47.094121122500304,3,[ESS],,-5260
1526452483999,fa:8f:ca:34:01:24,-87,Salle TV.b,2.390768177855881,47.086527815180624,6,[ESS],,62437
1526401321000,fa:8f:ca:6c:f6:00,-84,Bureau 2.b,2.3848900511921873,47.12374622196292,8,[ESS],,62437
1526452581999,fa:8f:ca:94:90:98,-78,,2.3940066738053183,47.08558796160338,12,[ESS],,12412
1526452621999,fa:8f:ca:94:95:ba,-69,Chromecast Arnaud,2.395922101246782,47.08305833485194,8,[ESS],,62437
1526401338000,fa:8f:ca:99:02:28,-82,Home.k,2.387295490186518,47.1246071652294,6,[ESS],,62437
1526401302000,fa:8f:ca:9c:7e:8a,-86,,2.3820147934563445,47.12282015150348,6,[ESS],,62437
1526451766000,fa:8f:ca:9c:9b:96,-89,,2.355033527448559,47.152214650701936,3,[ESS],,12412
1526452246999,fc:15:b4:a7:82:cc,-79,HP-Print-CC-Officejet Pro 8610,2.381096396986611,47.099687700481645,6,[WPA2-PSK-CCMP][ESS],,62437
1526451905000,fc:f5:28:32:d2:b1,-89,bbox,2.3694615518506117,47.12573985879671,4,[WPA2-PSK-CCMP+TKIP][ESS],,12412
1526451755000,fe:3f:db:b8:43:9e,-88,DIRECT-AD-HP PageWide Pro PWA,2.3533943516764153,47.154106706758,3,[WPA2-PSK-CCMP][ESS][WPS],,62437
